0,1,2
0.06296024642661625,0.04235720659738384,0.015685923861554537
0.031740428829406524,0.023345794380204173,0.007745839658402341
0.001290192724032753,0.000843284463960661,0.002517720623780158
-0.000175110916247335,-0.00011540067958806174,-0.0027270313519706085
0.0010580555892286611,0.0010283950667908973,-0.0009915515266632577
0.0002623335144882045,0.0006402661232151938,-0.0007304770636746251
0.026001304731011938,0.019308278531272486,0.007987721552832564
0.0025371431374253016,0.0015495769973268565,0.00308618002622595
-0.0004523919830160578,-0.00026956697755029673,-0.002792595819134488
0.0008653579769365331,0.0004914289890833818,-0.0005161814553954113
0.0002532050124795884,0.00023292774980368733,-0.000403941347526589
0.08134425978926975,0.05121101260111136,0.017315478073524748
0.06297680266250297,0.040416042284137046,0.016455423397140907
0.02503884418194689,0.016575540272402853,0.014987380322762226
-0.016930721971674126,-0.036623779654031414,0.12281962809964846
-0.12293332080777597,0.0948714509611104,0.017837581174753075
